datum,kumulativni_pocet_nakazenych,kumulativni_pocet_vylecenych,kumulativni_pocet_umrti,kumulativni_pocet_testu,kumulativni_pocet_ag_testu,prirustkovy_pocet_nakazenych,prirustkovy_pocet_vylecenych,prirustkovy_pocet_umrti,prirustkovy_pocet_provedenych_testu,prirustkovy_pocet_provedenych_ag_testu,kumulativni_pocet_nove_nakazenych_primoinfekce,kumulativni_pocet_nove_nakazenych_reinfekce,prirustkovy_pocet_nove_nakazenych_primoinfekce,prirustkovy_pocet_nove_nakazenych_reinfekce
2022-05-16,4195963,4147433,40355,21349676,33514280,636,963,0,3340,4200,3929939,266024,518,118
2022-05-17,4196561,4147708,40357,21353270,33517734,598,275,2,3594,3454,3930432,266129,493,105
2022-05-18,4196985,4147902,40360,21355969,33520853,424,194,3,2699,3119,3930789,266196,357,67
2022-05-19,4197419,4149240,40361,21358990,33524168,434,1338,1,3021,3315,3931151,266268,362,72
2022-05-20,4197825,4150048,40366,21362886,33527686,406,808,5,3896,3518,3931480,266345,329,77
2022-05-21,4197930,4150779,40367,21364322,33529241,105,731,1,1436,1555,3931568,266362,88,17
2022-05-22,4198005,4151444,40367,21365081,33530653,75,665,0,759,1412,3931635,266370,67,8
2022-05-23,4198484,4152017,40371,21367935,33534770,479,573,4,2854,4117,3932044,266440,409,70
2022-05-24,4198726,4152208,40373,21371041,33537972,242,191,2,3106,3202,3932244,266482,200,42
2022-05-25,4199153,4152343,40375,21373117,33540943,427,135,2,2076,2971,3932606,266547,362,65
2022-05-26,4199451,4153114,40375,21376007,33543904,298,771,0,2890,2961,3932852,266599,246,52
2022-05-27,4199756,4153667,40377,21378730,33547633,305,553,2,2723,3729,3933106,266650,254,51
2022-05-28,4199827,4154163,40378,21380364,33549288,71,496,1,1634,1655,3933166,266661,60,11
2022-05-29,4199860,4154576,40379,21381078,33550912,33,413,1,714,1624,3933195,266665,29,4
2022-05-30,4200244,4154985,40381,21384104,33554866,384,409,2,3026,3954,3933515,266729,320,64
2022-05-31,4200581,4155137,40382,21386518,33558077,337,152,1,2414,3211,3933803,266778,288,49
2022-06-01,4200874,4155238,40382,21389235,33560968,293,101,0,2717,2891,3934038,266836,235,58
2022-06-02,4201081,4155778,40384,21391035,33563006,207,540,2,1800,2038,3934215,266866,177,30
2022-06-03,4201434,4156160,40385,21394128,33565943,353,382,1,3093,2937,3934505,266929,290,63
2022-06-04,4201533,4156479,40385,21394968,33567254,99,319,0,840,1311,3934588,266945,83,16
2022-06-05,4201570,4156749,40385,21395386,33568498,37,270,0,418,1244,3934619,266951,31,6
2022-06-06,4202067,4157064,40386,21397416,33571740,497,315,1,2030,3242,3935025,267042,406,91
2022-06-07,4202402,4157143,40387,21399475,33574148,335,79,1,2059,2408,3935339,267063,314,21
2022-06-08,4202940,4157216,40390,21402074,33576382,538,73,3,2599,2234,3935741,267199,402,136
2022-06-09,4203292,4157669,40390,21403948,33578897,352,453,0,1874,2515,3936027,267265,286,66
2022-06-10,4203694,4157987,40391,21406320,33581989,402,318,1,2372,3092,3936355,267339,328,74
2022-06-11,4203809,4158288,40393,21407244,33583130,115,301,2,924,1141,3936444,267365,89,26
2022-06-12,4203883,4158522,40393,21407754,33583870,74,234,0,510,740,3936508,267375,64,10
2022-06-13,4204462,4158868,40393,21410297,33586774,579,346,0,2543,2904,3936966,267496,458,121
2022-06-14,4205045,4158970,40393,21412664,33588811,583,102,0,2367,2037,3937415,267630,449,134
2022-06-15,4205572,4159047,40393,21414556,33590705,527,77,0,1892,1894,3937825,267747,410,117
2022-06-16,4206031,4159634,40396,21417167,33592978,459,587,3,2611,2273,3938196,267835,371,88
2022-06-17,4206594,4160045,40397,21419432,33595515,563,411,1,2265,2537,3938638,267956,442,121
2022-06-18,4206754,4160485,40397,21420450,33596352,160,440,0,1018,837,3938762,267992,124,36
2022-06-19,4206845,4160835,40398,21420990,33597031,91,350,1,540,679,3938835,268010,73,18
2022-06-20,4207599,4161228,40398,21423228,33599701,754,393,0,2238,2670,3939449,268150,614,140
2022-06-21,4208359,4161346,40399,21425534,33601824,760,118,1,2306,2123,3940056,268303,607,153
2022-06-22,4209214,4161448,40399,21428571,33603957,855,102,0,3037,2133,3940740,268474,684,171
2022-06-23,4210169,4162131,40400,21431105,33606058,955,683,1,2534,2101,3941497,268672,757,198
2022-06-24,4211111,4162695,40400,21433820,33608293,942,564,0,2715,2235,3942247,268864,750,192
2022-06-25,4211405,4163245,40400,21434866,33609143,294,550,0,1046,850,3942490,268915,243,51
2022-06-26,4211545,4163726,40400,21435452,33609786,140,481,0,586,643,3942615,268930,125,15
2022-06-27,4213147,4164268,40401,21438784,33613051,1602,542,1,3332,3265,3943862,269285,1247,355
2022-06-28,4214683,4164397,40404,21441889,33615559,1536,129,3,3105,2508,3945049,269634,1187,349
2022-06-29,4216174,4164508,40404,21446089,33618177,1491,111,0,4200,2618,3946212,269962,1163,328
2022-06-30,4217483,4165547,40408,21449489,33621004,1309,1039,4,3400,2827,3947221,270262,1009,300
2022-07-01,4219165,4166339,40409,21453769,33624208,1682,792,1,4280,3204,3948528,270637,1307,375
2022-07-02,4219649,4167157,40410,21455205,33625319,484,818,1,1436,1111,3948895,270754,367,117
2022-07-03,4219843,4167973,40414,21455967,33626157,194,816,4,762,838,3949057,270786,162,32
2022-07-04,4221552,4168851,40417,21459938,33629012,1709,878,3,3971,2855,3950378,271174,1321,388
2022-07-05,4222229,4169073,40421,21461172,33629806,677,222,4,1234,794,3950920,271309,542,135
2022-07-06,4222511,4169227,40424,21461942,33630579,282,154,3,770,773,3951141,271370,221,61
2022-07-07,4224564,4171173,40427,21466177,33633973,2053,1946,3,4235,3394,3952696,271868,1555,498
2022-07-08,4227007,4172618,40428,21471046,33637004,2443,1445,1,4869,3031,3954546,272461,1850,593
2022-07-09,4227625,4173984,40430,21472608,33638021,618,1366,2,1562,1017,3955028,272597,482,136
2022-07-10,4227931,4175352,40431,21473369,33638811,306,1368,1,761,790,3955278,272653,250,56
2022-07-11,4230685,4176857,40434,21478115,33643142,2754,1505,3,4746,4331,3957323,273362,2045,709
2022-07-12,4233349,4177220,40438,21482863,33646573,2664,363,4,4748,3431,3959319,274030,1996,668
2022-07-13,4236012,4177475,40438,21487893,33649767,2663,255,0,5030,3194,3961313,274699,1994,669
2022-07-14,4238401,4179445,40440,21492308,33653132,2389,1970,2,4415,3365,3963042,275359,1729,660
2022-07-15,4241525,4179846,40445,21498115,33656715,3124,401,5,5807,3583,3965356,276169,2314,810
2022-07-16,4242303,4180185,40452,21499951,33657785,778,339,7,1836,1070,3965944,276359,588,190
2022-07-17,4242647,4182648,40456,21500886,33658753,344,2463,4,935,968,3966215,276432,271,73
2022-07-18,4246565,4184721,40459,21506138,33664239,3918,2073,3,5252,5486,3969133,277432,2918,1000
2022-07-19,4250956,4185210,40462,21513174,33668289,4391,489,3,7036,4050,3972389,278567,3256,1135
2022-07-20,4254781,4185585,40469,21519650,33672035,3825,375,7,6476,3746,3975164,279617,2775,1050
2022-07-21,4258466,4188907,40475,21525406,33676152,3685,3322,6,5756,4117,3977886,280580,2722,963
2022-07-22,4262413,4191436,40483,21531432,33680399,3947,2529,8,6026,4247,3980801,281612,2915,1032
2022-07-23,4263712,4193845,40495,21533976,33681721,1299,2409,12,2544,1322,3981778,281934,977,322
2022-07-24,4264182,4196249,40502,21534922,33682804,470,2404,7,946,1083,3982144,282038,366,104
2022-07-25,4269314,4199143,40513,21541685,33688675,5132,2894,11,6763,5871,3985938,283376,3794,1338
2022-07-26,4274017,4199732,40528,21548698,33693098,4703,589,15,7013,4423,3989416,284601,3478,1225
2022-07-27,4278121,4200256,40541,21555285,33696962,4104,524,13,6587,3864,3992419,285702,3003,1101
2022-07-28,4281642,4205252,40559,21560863,33700912,3521,4996,18,5578,3950,3995010,286632,2591,930
2022-07-29,4285534,4209065,40574,21567730,33705018,3892,3813,15,6867,4106,3997834,287700,2824,1068
2022-07-30,4286424,4212778,40581,21569680,33706283,890,3713,7,1950,1265,3998492,287932,658,232
2022-07-31,4286867,4216284,40606,21570644,33707453,443,3506,25,964,1170,3998836,288031,344,99
2022-08-01,4291680,4220034,40619,21577916,33713250,4813,3750,13,7272,5797,4002314,289366,3478,1335
2022-08-02,4295986,4220880,40637,21584241,33717311,4306,846,18,6325,4061,4005424,290562,3110,1196
2022-08-03,4299690,4221426,40646,21590058,33720869,3704,546,9,5817,3558,4008124,291566,2700,1004
2022-08-04,4302746,4227419,40661,21594696,33724431,3056,5993,15,4638,3562,4010300,292446,2176,880
2022-08-05,4306206,4231683,40671,21600225,33728124,3460,4264,10,5529,3693,4012738,293468,2438,1022
2022-08-06,4306979,4235517,40683,21601736,33729097,773,3834,12,1511,973,4013272,293707,534,239
2022-08-07,4307356,4238851,40695,21602526,33730043,377,3334,12,790,946,4013562,293794,290,87
2022-08-08,4311553,4242398,40710,21608282,33735302,4197,3547,15,5756,5259,4016545,295008,2983,1214
2022-08-09,4314990,4243123,40719,21613622,33739080,3437,725,9,5340,3778,4018985,296005,2440,997
2022-08-10,4318136,4243639,40731,21618871,33742644,3146,516,12,5249,3564,4021218,296918,2233,913
2022-08-11,4320830,4249240,40743,21623240,33746119,2694,5601,12,4369,3475,4023163,297667,1945,749
2022-08-12,4323968,4253177,40755,21628586,33749588,3138,3937,12,5346,3469,4025384,298584,2221,917
2022-08-13,4324794,4256594,40766,21630134,33750588,826,3417,11,1548,1000,4025976,298818,592,234
2022-08-14,4325160,4259539,40777,21630878,33751535,366,2945,11,744,947,4026276,298884,300,66
2022-08-15,4329220,4262731,40785,21636465,33756824,4060,3192,8,5587,5289,4029181,300039,2905,1155
2022-08-16,4333246,4263413,40792,21641955,33760579,4026,682,7,5490,3755,4032008,301238,2827,1199
2022-08-17,4336652,4263882,40807,21647045,33764095,3406,469,15,5090,3516,4034439,302213,2431,975
2022-08-18,4339370,4268673,40826,21651255,33767834,2718,4791,19,4210,3739,4036352,303018,1913,805
2022-08-19,4342389,4271933,40843,21656130,33771330,3019,3260,17,4875,3496,4038476,303913,2124,895
2022-08-20,4343061,4274763,40853,21657424,33772256,672,2830,10,1294,926,4038961,304100,485,187
2022-08-21,4343353,4277469,40868,21658121,33773095,292,2706,15,697,839,4039178,304175,217,75
2022-08-22,4347040,4280365,40878,21663035,33778013,3687,2896,10,4914,4918,4041749,305291,2571,1116
2022-08-23,4350211,4281070,40880,21667833,33781470,3171,705,2,4798,3457,4043984,306227,2235,936
2022-08-24,4352952,4281567,40889,21672165,33784707,2741,497,9,4332,3237,4045868,307084,1884,857
2022-08-25,4355252,4286586,40896,21676024,33787910,2300,5019,7,3859,3203,4047502,307750,1634,666
2022-08-26,4357896,4290177,40904,21680392,33790975,2644,3591,8,4368,3065,4049369,308527,1867,777
2022-08-27,4358534,4293205,40915,21681684,33791776,638,3028,11,1292,801,4049822,308712,453,185
2022-08-28,4358807,4295861,40919,21682259,33792600,273,2656,4,575,824,4050038,308769,216,57
2022-08-29,4362766,4298640,40929,21687135,33797753,3959,2779,10,4876,5153,4052729,310037,2691,1268
2022-08-30,4366061,4299212,40942,21691983,33801278,3295,572,13,4848,3525,4054997,311064,2268,1027
2022-08-31,4368952,4299653,40947,21696402,33804595,2891,441,5,4419,3317,4056952,312000,1955,936
2022-09-01,4371261,4303974,40955,21700112,33807849,2309,4321,8,3710,3254,4058585,312676,1633,676
2022-09-02,4373999,4306917,40958,21704669,33811141,2738,2943,3,4557,3292,4060452,313547,1867,871
2022-09-03,4374557,4309483,40960,21705905,33811801,558,2566,2,1236,660,4060841,313716,389,169
2022-09-04,4374806,4311728,40965,21706512,33812495,249,2245,5,607,694,4061032,313774,191,58
2022-09-05,4378958,4314237,40973,21711516,33818461,4152,2509,8,5004,5966,4063813,315145,2781,1371
2022-09-06,4382518,4314737,40985,21716661,33822688,3560,500,12,5145,4227,4066284,316234,2471,1089
2022-09-07,4385920,4315132,40995,21721779,33826672,3402,395,10,5118,3984,4068595,317325,2311,1091
2022-09-08,4388958,4319659,41004,21726259,33830787,3038,4527,9,4480,4115,4070720,318238,2125,913
2022-09-09,4392476,4322745,41011,21731677,33834709,3518,3086,7,5418,3922,4073063,319413,2343,1175
2022-09-10,4393169,4325468,41016,21733166,33835529,693,2723,5,1489,820,4073532,319637,469,224
2022-09-11,4393547,4327652,41021,21733959,33836387,378,2184,5,793,858,4073819,319728,287,91
2022-09-12,4398480,4330279,41031,21740522,33843813,4933,2627,10,6563,7426,4077125,321355,3306,1627
2022-09-13,4403066,4330753,41038,21747097,33849147,4586,474,7,6575,5334,4080168,322898,3043,1543
2022-09-14,4407021,4331123,41046,21753389,33854433,3955,370,8,6292,5286,4082810,324211,2642,1313
2022-09-15,4410747,4335879,41056,21759124,33859673,3726,4756,10,5735,5240,4085321,325426,2511,1215
2022-09-16,4414616,4339305,41062,21765386,33864606,3869,3426,6,6262,4933,4087916,326700,2595,1274
2022-09-17,4415329,4342541,41068,21767089,33865460,713,3236,6,1703,854,4088386,326943,470,243
2022-09-18,4415736,4345593,41078,21767877,33866343,407,3052,10,788,883,4088706,327030,320,87
2022-09-19,4421376,4348907,41085,21775092,33875448,5640,3314,7,7215,9105,4092497,328879,3791,1849
2022-09-20,4426108,4349510,41095,21782523,33882172,4732,603,10,7431,6724,4095716,330392,3219,1513
2022-09-21,4430594,4349966,41103,21789489,33888513,4486,456,8,6966,6341,4098746,331848,3030,1456
2022-09-22,4434485,4356005,41113,21795701,33894455,3891,6039,10,6212,5942,4101354,333131,2608,1283
2022-09-23,4438790,4360119,41123,21802426,33900364,4305,4114,10,6725,5909,4104266,334524,2912,1393
2022-09-24,4439609,4364061,41133,21803950,33901435,819,3942,10,1524,1071,4104856,334753,590,229
2022-09-25,4440034,4367608,41147,21804790,33902421,425,3547,14,840,986,4105175,334859,319,106
2022-09-26,4446857,4371165,41159,21812001,33912729,6823,3557,12,7211,10308,4109973,336884,4798,2025
2022-09-27,4452942,4371790,41172,21820005,33920143,6085,625,13,8004,7414,4114251,338691,4278,1807
2022-09-28,4454034,4372218,41191,21821829,33921086,1092,428,19,1824,943,4115053,338981,802,290
2022-09-29,4459320,4378555,41200,21827767,33929054,5286,6337,9,5938,7968,4118788,340532,3735,1551
2022-09-30,4464852,4383086,41218,21835391,33935469,5532,4531,18,7624,6415,4122680,342172,3892,1640
2022-10-01,4465829,4387367,41233,21837479,33936547,977,4281,15,2088,1078,4123382,342447,702,275
2022-10-02,4466322,4391008,41246,21838199,33937592,493,3641,13,720,1045,4123765,342557,383,110
2022-10-03,4473334,4395037,41263,21845301,33948730,7012,4029,17,7102,11138,4128643,344691,4878,2134
2022-10-04,4478325,4395809,41280,21851691,33956134,4991,772,17,6390,7404,4132141,346184,3498,1493
2022-10-05,4483102,4396389,41302,21858165,33962591,4777,580,22,6474,6457,4135475,347627,3334,1443
2022-10-06,4487177,4403933,41317,21863724,33968549,4075,7544,15,5559,5958,4138309,348868,2834,1241
2022-10-07,4491205,4409457,41341,21869585,33974262,4028,5524,24,5861,5713,4141182,350023,2873,1155
2022-10-08,4492039,4410109,41356,21871288,33975278,834,652,15,1703,1016,4141784,350255,602,232
2022-10-09,4492441,4415868,41376,21872081,33976275,402,5759,20,793,997,4142091,350350,307,95
2022-10-10,4497994,4420748,41401,21878171,33986036,5553,4880,25,6090,9761,4145983,352011,3892,1661
2022-10-11,4502190,4421616,41427,21884201,33992486,4196,868,26,6030,6450,4148961,353229,2978,1218
2022-10-12,4505423,4422276,41450,21889547,33998058,3233,660,23,5346,5572,4151194,354229,2233,1000
2022-10-13,4508645,4430047,41468,21893725,34003304,3222,7771,18,4178,5246,4153506,355139,2312,910
2022-10-14,4511450,4434618,41485,21898829,34007873,2805,4571,17,5104,4569,4155454,355996,1948,857
2022-10-15,4511942,4439188,41498,21900093,34008647,492,4570,13,1264,774,4155811,356131,357,135
2022-10-16,4512240,4442895,41514,21900818,34009565,298,3707,16,725,918,4156045,356195,234,64
2022-10-17,4515749,4446754,41526,21905514,34017682,3509,3859,12,4696,8117,4158504,357245,2459,1050
2022-10-18,4519205,4447484,41540,21911819,34023197,3456,730,14,6305,5515,4160889,358316,2385,1071
2022-10-19,4521678,4448010,41553,21915948,34028010,2473,526,13,4129,4813,4162382,359296,1493,980
2022-10-20,4524078,4454163,41569,21919440,34032439,2400,6153,16,3492,4429,4164056,360022,1674,726
2022-10-21,4525966,4458074,41582,21923091,34036455,1888,3911,13,3651,4016,4165414,360552,1358,530
2022-10-22,4526358,4461207,41595,21924453,34037143,392,3133,13,1362,688,4165700,360658,286,106
2022-10-23,4526578,4463958,41609,21925136,34038023,220,2751,14,683,880,4165865,360713,165,55
2022-10-24,4529198,4466559,41622,21929139,34044706,2620,2601,13,4003,6683,4167672,361526,1807,813
2022-10-25,4531116,4467023,41630,21932343,34049181,1918,464,8,3204,4475,4169024,362092,1352,566
2022-10-26,4532680,4467444,41637,21935100,34052993,1564,421,7,2757,3812,4170129,362551,1105,459
2022-10-27,4534065,4471876,41653,21937705,34056215,1385,4432,16,2605,3222,4171093,362972,964,421
2022-10-28,4534316,4474644,41663,21938921,34056829,251,2768,10,1216,614,4171283,363033,190,61
2022-10-29,4534515,4476857,41674,21939512,34057522,199,2213,11,591,693,4171444,363071,161,38
2022-10-30,4534653,4478707,41683,21940073,34058230,138,1850,9,561,708,4171549,363104,105,33
2022-10-31,4536711,4480585,41688,21943240,34064733,2058,1878,5,3167,6503,4172951,363760,1402,656
2022-11-01,4538342,4480956,41699,21946294,34069042,1631,371,11,3054,4309,4174064,364278,1113,518
2022-11-02,4539545,4481301,41708,21948989,34072926,1203,345,9,2695,3884,4174885,364660,821,382
2022-11-03,4540516,4484182,41722,21951349,34076384,971,2881,14,2360,3458,4175565,364951,680,291
2022-11-04,4541466,4485985,41731,21953523,34079710,950,1803,9,2174,3326,4176212,365254,647,303
2022-11-05,4541674,4487520,41737,21954258,34080266,208,1535,6,735,556,4176366,365308,154,54
2022-11-06,4541786,4488705,41750,21954655,34080836,112,1185,13,397,570,4176456,365330,90,22
2022-11-07,4543212,4489018,41763,21957971,34086463,1426,313,13,3316,5627,4177389,365823,933,493
2022-11-08,4544265,4489341,41769,21960403,34090338,1053,323,6,2432,3875,4178105,366160,716,337
2022-11-09,4545177,4489591,41776,21962520,34093832,912,250,7,2117,3494,4178734,366443,629,283
2022-11-10,4545972,4491911,41785,21964357,34097016,795,2320,9,1837,3184,4179273,366699,539,256
2022-11-11,4546722,4493426,41791,21966542,34099953,750,1515,6,2185,2937,4179806,366916,533,217
2022-11-12,4546886,4494583,41799,21967269,34100512,164,1157,8,727,559,4179924,366962,118,46
2022-11-13,4546979,4495454,41806,21967570,34101132,93,871,7,301,620,4179999,366980,75,18
2022-11-14,4548253,4496473,41810,21969881,34106451,1274,1019,4,2311,5319,4180824,367429,825,449
2022-11-15,4549155,4496704,41818,21971828,34110535,902,231,8,1947,4084,4181445,367710,621,281
2022-11-16,4550012,4496891,41823,21973847,34114029,857,187,5,2019,3494,4182006,368006,561,296
2022-11-17,4550135,4498451,41827,21974319,34114898,123,1560,4,472,869,4182089,368046,83,40
2022-11-18,4550829,4499435,41833,21976205,34118080,694,984,6,1886,3182,4182541,368288,452,242
2022-11-19,4551009,4500358,41838,21976879,34118592,180,923,5,674,512,4182668,368341,127,53
2022-11-20,4551123,4501087,41841,21977160,34119218,114,729,3,281,626,4182757,368366,89,25
2022-11-21,4552445,4501882,41847,21979498,34125256,1322,795,6,2338,6038,4183620,368825,863,459
2022-11-22,4553414,4502114,41853,21981879,34129461,969,232,6,2381,4205,4184263,369151,643,326
2022-11-23,4554200,4502301,41861,21983725,34133432,786,187,8,1846,3971,4184789,369411,526,260
2022-11-24,4554947,4503660,41870,21985458,34137066,747,1359,9,1733,3634,4185288,369659,499,248
2022-11-25,4555715,4504606,41875,21987459,34140369,768,946,5,2001,3303,4185794,369921,506,262
2022-11-26,4555872,4505466,41880,21987960,34140909,157,860,5,501,540,4185913,369959,119,38
2022-11-27,4555975,4505588,41886,21988343,34141468,103,122,6,383,559,4185988,369987,75,28
2022-11-28,4557383,4506411,41891,21990728,34147628,1408,823,5,2385,6160,4186880,370503,892,516
2022-11-29,4558500,4506633,41895,21993090,34152076,1117,222,4,2362,4448,4187637,370863,757,360
